Designator,Mid X,Mid Y,Layer,Rotation
R111,46.275005mm,6.525mm,Bottom,270.0
R112,45.225004999999996mm,6.525mm,Bottom,270.0
R117,39.975004999999996mm,6.525mm,Bottom,270.0
R115,42.075005mm,6.525mm,Bottom,270.0
R116,41.025005mm,6.525mm,Bottom,270.0
R114,43.125005mm,6.525mm,Bottom,270.0
R113,44.175005mm,6.525mm,Bottom,270.0
R110,47.325005mm,6.525mm,Bottom,270.0
R120,34.138005mm,36.8433mm,Top,90.0
R100,37.425005mm,6.2251mm,Bottom,180.0
R258,58.130105mm,26.9827mm,Bottom,0.0
R255,60.025005mm,6.175000000000001mm,Bottom,0.0
R256,55.425005mm,27.924999999999997mm,Bottom,180.0
R254,57.575005mm,6.075mm,Top,0.0
R245,59.075005mm,23.625100000000003mm,Bottom,90.0
R227,59.075005mm,18.825000000000003mm,Bottom,90.0
R200,59.075005mm,9.225100000000001mm,Bottom,90.0
R197,50.225004999999996mm,16.3251mm,Bottom,270.0
R196,53.025005mm,16.325000000000003mm,Bottom,90.0
R195,53.525005mm,19.1751mm,Bottom,0.0
R191,50.225004999999996mm,30.424999999999997mm,Bottom,270.0
R190,53.025005mm,30.424999999999997mm,Bottom,90.0
R186,50.225004999999996mm,9.225000000000001mm,Bottom,270.0
R185,53.025005mm,9.225000000000001mm,Bottom,90.0
R181,50.225004999999996mm,23.424999999999997mm,Bottom,270.0
R180,53.025005mm,23.424999999999997mm,Bottom,90.0
R139,60.125005mm,31.525mm,Top,0.0
R138,60.125005mm,30.325000000000003mm,Top,0.0
R137,60.125005mm,29.125mm,Top,0.0
R136,60.125005mm,27.924999999999997mm,Top,0.0
R135,59.125005mm,31.525mm,Top,180.0
R132,59.125005mm,30.325000000000003mm,Top,180.0
R126,59.125005mm,29.125mm,Top,180.0
R124,59.125005mm,27.924999999999997mm,Top,180.0
R119,46.225004999999996mm,7.125mm,Top,180.0
R118,42.125005mm,7.125mm,Top,180.0
R253,60.125005mm,25.525mm,Top,180.0
R252,60.125005mm,24.325000000000003mm,Top,180.0
R251,60.125005mm,23.125mm,Top,180.0
R250,60.125005mm,21.924999999999997mm,Top,180.0
R249,59.125005mm,25.525mm,Top,0.0
R248,59.125005mm,24.325000000000003mm,Top,0.0
R247,59.125005mm,23.125mm,Top,0.0
R246,59.125005mm,21.924999999999997mm,Top,0.0
R235,60.125005mm,20.725mm,Top,180.0
R234,60.125005mm,19.525mm,Top,180.0
R233,60.125005mm,18.325000000000003mm,Top,180.0
R232,60.125005mm,17.125mm,Top,180.0
R231,59.125005mm,20.725mm,Top,0.0
R230,59.125005mm,19.525mm,Top,0.0
R229,59.125005mm,18.325000000000003mm,Top,0.0
R228,59.125005mm,17.125mm,Top,0.0
R226,60.125005mm,15.925mm,Top,0.0
R225,60.125005mm,14.725mm,Top,0.0
R224,60.125005mm,13.525mm,Top,0.0
R223,60.125005mm,12.325mm,Top,0.0
R222,59.125005mm,15.925mm,Top,180.0
R221,59.125005mm,14.725mm,Top,180.0
R220,59.125005mm,13.525mm,Top,180.0
R219,59.125005mm,12.325mm,Top,180.0
R218,59.075005mm,14.025mm,Bottom,90.0
R208,60.125005mm,11.125mm,Top,0.0
R207,60.125005mm,9.925mm,Top,0.0
R206,60.125005mm,8.725000000000001mm,Top,0.0
R205,60.125005mm,7.525mm,Top,0.0
R204,59.125005mm,11.125mm,Top,180.0
R203,59.125005mm,9.925mm,Top,180.0
R202,59.125005mm,8.725000000000001mm,Top,180.0
R201,59.125005mm,7.525mm,Top,180.0
P106,48.175005mm,28.424999999999997mm,Top,0.0
P105,48.175005mm,20.805mm,Top,0.0
P104,48.175005mm,24.814999999999998mm,Top,0.0
P201,59.625005mm,26.775mm,Top,180.0
P200,61.125005mm,6.2250000000000005mm,Top,180.0
J100,38.325005mm,31.975mm,Bottom,180.0
D100,38.132705mm,9.625mm,Bottom,270.0
D205,52.868605mm,36.2215mm,Top,180.0
D206,56.325005mm,23.725mm,Top,270.0
D203,56.325005mm,18.925mm,Top,270.0
D200,56.325005mm,9.325mm,Top,270.0
D116,47.525504999999995mm,10.661100000000001mm,Top,270.0
D115,47.525504999999995mm,14.8994mm,Top,270.0
D114,45.592105000000004mm,10.661100000000001mm,Top,270.0
D113,45.592105000000004mm,14.8994mm,Top,270.0
D112,43.658805mm,10.661100000000001mm,Top,270.0
D111,43.658805mm,14.8994mm,Top,270.0
D110,41.725505mm,10.661100000000001mm,Top,270.0
D109,41.586105mm,14.7781mm,Top,270.0
D202,56.325005mm,14.125mm,Top,270.0
C143,57.225004999999996mm,27.924999999999997mm,Top,0.0
C144,57.225004999999996mm,29.125mm,Top,180.0
C145,57.225004999999996mm,30.325000000000003mm,Top,0.0
C146,57.225004999999996mm,31.525mm,Top,0.0
C112,47.839704999999995mm,16.837200000000003mm,Bottom,90.0
C111,48.325005mm,6.525mm,Bottom,270.0
C123,29.700004999999997mm,32.125mm,Bottom,90.0
C117,28.432505mm,32.125mm,Bottom,90.0
C105,35.925005mm,10.325mm,Bottom,90.0
C100,35.925005mm,7.7525mm,Bottom,270.0
C229,58.130105mm,27.924999999999997mm,Bottom,180.0
C224,59.525005mm,6.075mm,Top,180.0
C223,55.275005mm,6.075mm,Top,180.0
C222,58.225004999999996mm,6.125mm,Bottom,0.0
C221,55.452205mm,26.347700000000003mm,Top,0.0
C220,55.425005mm,26.240299999999998mm,Bottom,0.0
C225,56.375005mm,21.725099999999998mm,Bottom,0.0
C226,56.375005mm,22.825000000000003mm,Bottom,0.0
C227,56.375005mm,24.975099999999998mm,Bottom,0.0
C228,59.130105mm,26.040300000000002mm,Bottom,180.0
C212,56.375005mm,16.9251mm,Bottom,0.0
C213,56.375005mm,18.025mm,Bottom,0.0
C214,56.375005mm,20.1751mm,Bottom,0.0
C215,59.130105mm,21.2194mm,Bottom,180.0
C200,56.375005mm,7.325100000000001mm,Bottom,0.0
C201,56.375005mm,8.425mm,Bottom,0.0
C202,56.375005mm,10.575099999999999mm,Bottom,0.0
C203,59.130105mm,11.6155mm,Bottom,180.0
C195,50.925005mm,19.1751mm,Bottom,0.0
C190,51.075005mm,33.275mm,Bottom,0.0
C185,50.925005mm,12.075mm,Bottom,0.0
C180,50.925005mm,26.275mm,Bottom,0.0
C142,60.125005mm,31.525mm,Bottom,0.0
C141,60.125005mm,30.325000000000003mm,Bottom,0.0
C139,60.125005mm,29.125100000000003mm,Bottom,180.0
C135,60.125005mm,27.924999999999997mm,Bottom,0.0
C211,59.130105mm,16.4331mm,Bottom,180.0
C210,56.375005mm,15.3751mm,Bottom,0.0
C209,56.375005mm,13.225mm,Bottom,0.0
C208,56.375005mm,12.1251mm,Bottom,0.0
C147,42.716305mm,22.875mm,Bottom,270.0
F101,29.527805mm,7.825mm,Bottom,180.0
R134,30.025005mm,17.075000000000003mm,Bottom,90.0
R133,28.850004999999996mm,17.075000000000003mm,Bottom,90.0
C133,31.125004999999998mm,16.7999mm,Bottom,270.0
R131,46.781205mm,24.021mm,Bottom,270.0
R130,41.600004999999996mm,17.3251mm,Bottom,180.0
R129,45.475004999999996mm,17.3251mm,Bottom,180.0
Y101,33.707605mm,19.6124mm,Bottom,90.0
C116,35.196405mm,20.553600000000003mm,Bottom,270.0
C115,35.182705mm,18.6894mm,Bottom,90.0
C124,43.856105mm,22.875mm,Bottom,90.0
R121,27.348005mm,32.5504mm,Bottom,270.0
R106,29.200004999999997mm,26.375mm,Bottom,90.0
J101,28.475004999999996mm,31.725mm,Top,270.0
C108,32.125005mm,18.825000000000003mm,Bottom,90.0
R105,44.743905mm,36.7741mm,Top,90.0
R104,45.933904999999996mm,36.5741mm,Top,90.0
R103,47.043904999999995mm,36.7741mm,Top,90.0
R125,58.605005mm,37.324999999999996mm,Top,0.0
C104,27.525005mm,11.175mm,Bottom,180.0
C137,47.816505mm,18.520200000000003mm,Top,90.0
D101,33.280505mm,7.9545mm,Bottom,270.0
C101,27.348005mm,34.9166mm,Bottom,270.0
R102,34.850505mm,6.7525mm,Bottom,270.0
